,dots_exten,geometry,lon,lat,Alpha-2 code,Country,Alpha-3 code,Numeric
26119,24.3098,POINT (-38.93708333333143 -15.687916667027707),-38.93708333333143,-15.687916667027707,BR,Brazil,BRA,76.0
26120,0.352663,POINT (-74.6504166666632 -15.657083333693606),-74.6504166666632,-15.657083333693606,PE,Peru,PER,604.0
26121,0.37766,POINT (-38.96374999999807 -15.473750000355608),-38.96374999999807,-15.473750000355608,BR,Brazil,BRA,76.0
26122,0.401359,POINT (-38.989583333331325 -15.309583333684827),-38.989583333331325,-15.309583333684827,BR,Brazil,BRA,76.0
26123,32.1604,POINT (-38.998749999997926 -15.238750000349683),-38.998749999997926,-15.238750000349683,BR,Brazil,BRA,76.0
26124,1.03033,POINT (-39.00041666666482 -15.222916667015909),-39.00041666666482,-15.222916667015909,BR,Brazil,BRA,76.0
26125,0.521176,POINT (-38.9962499999981 -15.092916667012673),-38.9962499999981,-15.092916667012673,BR,Brazil,BRA,76.0
26126,1.98262,POINT (-75.45541666666327 -14.996250000343593),-75.45541666666327,-14.996250000343593,PE,Peru,PER,604.0
26127,1.16727,POINT (-75.54791666666324 -14.884583333674072),-75.54791666666324,-14.884583333674072,PE,Peru,PER,604.0
26128,0.614248,POINT (-39.02291666666457 -14.880416667007296),-39.02291666666457,-14.880416667007296,BR,Brazil,BRA,76.0
26129,305.146,POINT (-39.03958333333128 -14.80291666700532),-39.03958333333128,-14.80291666700532,BR,Brazil,BRA,76.0
26130,0.787812,POINT (-39.0620833333312 -14.744583333670505),-39.0620833333312,-14.744583333670505,BR,Brazil,BRA,76.0
26131,47.3372,POINT (-39.064583333331484 -14.723750000336565),-39.064583333331484,-14.723750000336565,BR,Brazil,BRA,76.0
26132,0.214248,POINT (-39.062083333331316 -14.621250000334044),-39.062083333331316,-14.621250000334044,BR,Brazil,BRA,76.0
26133,0.342655,POINT (-39.040416666664555 -14.545416666998904),-39.040416666664555,-14.545416666998904,BR,Brazil,BRA,76.0
26134,0.307751,POINT (-39.01958333333124 -14.417916666995666),-39.01958333333124,-14.417916666995666,BR,Brazil,BRA,76.0
26135,0.327276,POINT (-39.012916666664694 -14.39208333366173),-39.012916666664694,-14.39208333366173,BR,Brazil,BRA,76.0
26136,146.519,POINT (-38.99083333231846 -14.273333334382187),-38.99083333231846,-14.273333334382187,BR,Brazil,BRA,76.0
26137,0.203796,POINT (-38.993749999998045 -14.252083333658163),-38.993749999998045,-14.252083333658163,BR,Brazil,BRA,76.0
26138,3.22703,POINT (-38.97958333333122 -14.054583333653284),-38.97958333333122,-14.054583333653284,BR,Brazil,BRA,76.0
26139,0.14447,POINT (-39.07708333333136 -13.996666667930356),-39.07708333333136,-13.996666667930356,BR,Brazil,BRA,76.0
26140,0.25076,POINT (-39.08541666666463 -13.983750000318139),-39.08541666666463,-13.983750000318139,BR,Brazil,BRA,76.0
26141,0.570136,POINT (-39.0374999989009 -13.956666667587228),-39.0374999989009,-13.956666667587228,BR,Brazil,BRA,76.0
26142,15.0206,POINT (-39.07541666666475 -13.928750000316825),-39.07541666666475,-13.928750000316825,BR,Brazil,BRA,76.0
26143,2.29849,POINT (-39.076249999998026 -13.898750000316113),-39.076249999998026,-13.898750000316113,BR,Brazil,BRA,76.0
26144,7.59971,POINT (-39.05124999999799 -13.891250000315893),-39.05124999999799,-13.891250000315893,BR,Brazil,BRA,76.0
26145,0.593395,POINT (-38.95291666666458 -13.891250000315893),-38.95291666666458,-13.891250000315893,BR,Brazil,BRA,76.0
26146,0.234424,POINT (-39.064583333331484 -13.752916666979104),-39.064583333331484,-13.752916666979104,BR,Brazil,BRA,76.0
26147,0.243823,POINT (-38.99541666666465 -13.73708333364533),-38.99541666666465,-13.73708333364533,BR,Brazil,BRA,76.0
26148,13.29,POINT (-39.13541666666475 -13.729583333645166),-39.13541666666475,-13.729583333645166,BR,Brazil,BRA,76.0
26149,0.304378,POINT (-39.125833333331286 -13.716250002440972),-39.125833333331286,-13.716250002440972,BR,Brazil,BRA,76.0
26150,1.44604,POINT (-76.22124999999653 -13.680416666977294),-76.22124999999653,-13.680416666977294,PE,Peru,PER,604.0
26151,0.221469,POINT (-38.97291666666479 -13.65291666697658),-38.97291666666479,-13.65291666697658,BR,Brazil,BRA,76.0
26152,0.1055,POINT (-38.97124999999801 -13.64041666697625),-38.97124999999801,-13.64041666697625,BR,Brazil,BRA,76.0
26153,1.24296,POINT (-38.8954166666648 -13.63625000030953),-38.8954166666648,-13.63625000030953,BR,Brazil,BRA,76.0
26154,0.428156,POINT (-38.907916666664676 -13.596666667890702),-38.907916666664676,-13.596666667890702,BR,Brazil,BRA,76.0
26155,63.3952,POINT (-39.087083333331236 -13.557916666974222),-39.087083333331236,-13.557916666974222,BR,Brazil,BRA,76.0
26156,0.179423,POINT (-76.18624999999645 -13.546250000307339),-76.18624999999645,-13.546250000307339,PE,Peru,PER,604.0
26157,0.196643,POINT (-76.18624999999645 -13.524583333640066),-76.18624999999645,-13.524583333640066,PE,Peru,PER,604.0
26158,0.150451,POINT (-38.920416666664664 -13.50458333363946),-38.920416666664664,-13.50458333363946,BR,Brazil,BRA,76.0
26159,4.59878,POINT (-39.08124999999808 -13.499583333639464),-39.08124999999808,-13.499583333639464,BR,Brazil,BRA,76.0
26160,5.0867,POINT (-39.07291666666475 -13.485416666972355),-39.07291666666475,-13.485416666972355,BR,Brazil,BRA,76.0
26161,1.11712,POINT (-76.18791666666323 -13.462916666971864),-76.18791666666323,-13.462916666971864,PE,Peru,PER,604.0
26162,1.11848,POINT (-76.1916666666632 -13.425416669231197),-76.1916666666632,-13.425416669231197,PE,Peru,PER,604.0
26163,50.3463,POINT (-39.04541666666461 -13.378750000303114),-39.04541666666461,-13.378750000303114,BR,Brazil,BRA,76.0
26164,0.228289,POINT (-76.24541666666312 -13.324166667863608),-76.24541666666312,-13.324166667863608,PE,Peru,PER,604.0
26165,5.10011,POINT (-38.96458333333146 -13.29125000030092),-38.96458333333146,-13.29125000030092,BR,Brazil,BRA,76.0
26166,43.0021,POINT (-38.921249999998 -13.212916666965782),-38.921249999998,-13.212916666965782,BR,Brazil,BRA,76.0
26167,1.47438,POINT (-76.40333333205007 -13.126666667287225),-76.40333333205007,-13.126666667287225,PE,Peru,PER,604.0
26168,8.18173,POINT (-38.864999999998076 -13.116250002685717),-38.864999999998076,-13.116250002685717,BR,Brazil,BRA,76.0
26169,54.8536,POINT (-38.86374999999805 -13.110416666963204),-38.86374999999805,-13.110416666963204,BR,Brazil,BRA,76.0
26170,0.354678,POINT (-76.43041666666312 -13.093750000296154),-76.43041666666312,-13.093750000296154,PE,Peru,PER,604.0
26171,0.122759,POINT (-38.82374999999814 -13.064583333628605),-38.82374999999814,-13.064583333628605,BR,Brazil,BRA,76.0
26172,2.90218,POINT (-38.8295833333313 -13.056250000295165),-38.8295833333313,-13.056250000295165,BR,Brazil,BRA,76.0
26173,0.260802,POINT (-76.46749999999645 -13.055416669374893),-76.46749999999645,-13.055416669374893,PE,Peru,PER,604.0
26174,0.32859,POINT (-76.47124999999642 -13.052083333628275),-76.47124999999642,-13.052083333628275,PE,Peru,PER,604.0
26175,2.97508,POINT (-38.685416666664764 -13.047083333628109),-38.685416666664764,-13.047083333628109,BR,Brazil,BRA,76.0
26176,0.183415,POINT (-38.732083333331445 -13.018750000294176),-38.732083333331445,-13.018750000294176,BR,Brazil,BRA,76.0
26177,143.912,POINT (-38.49291666666477 -13.011250000294012),-38.49291666666477,-13.011250000294012,BR,Brazil,BRA,76.0
26178,827.524,POINT (-38.447916666664696 -12.999583333627129),-38.447916666664696,-12.999583333627129,BR,Brazil,BRA,76.0
26179,1.03781,POINT (-38.61791666666471 -12.984583333626745),-38.61791666666471,-12.984583333626745,BR,Brazil,BRA,76.0
26180,13.6218,POINT (-38.42124999999794 -12.976250000293135),-38.42124999999794,-12.976250000293135,BR,Brazil,BRA,76.0
26181,1.3035,POINT (-38.41124999999806 -12.970416666959522),-38.41124999999806,-12.970416666959522,BR,Brazil,BRA,76.0
26182,143.714,POINT (-38.38624999999803 -12.95458333362592),-38.38624999999803,-12.95458333362592,BR,Brazil,BRA,76.0
26183,31.5714,POINT (-38.47791666666478 -12.90125000029127),-38.47791666666478,-12.90125000029127,BR,Brazil,BRA,76.0
26184,536.355,POINT (-38.276249999998186 -12.876250000290781),-38.276249999998186,-12.876250000290781,BR,Brazil,BRA,76.0
26185,0.489262,POINT (-38.837499998670864 -12.85833333386796),-38.837499998670864,-12.85833333386796,BR,Brazil,BRA,76.0
26186,0.172646,POINT (-38.921249999998 -12.844583333623234),-38.921249999998,-12.844583333623234,BR,Brazil,BRA,76.0
26187,3.49933,POINT (-38.92708333333144 -12.843750000289901),-38.92708333333144,-12.843750000289901,BR,Brazil,BRA,76.0
26188,0.607315,POINT (-76.56416666532692 -12.803333333851015),-76.56416666532692,-12.803333333851015,PE,Peru,PER,604.0
26189,1.7368,POINT (-38.485416666664605 -12.789583333621863),-38.485416666664605,-12.789583333621863,BR,Brazil,BRA,76.0
26190,16.7709,POINT (-38.16291666666473 -12.755416666954432),-38.16291666666473,-12.755416666954432,BR,Brazil,BRA,76.0
26191,15.9685,POINT (-38.750416666664705 -12.752083333621044),-38.750416666664705,-12.752083333621044,BR,Brazil,BRA,76.0
26192,0.126751,POINT (-38.15874999999812 -12.74958333362099),-38.15874999999812,-12.74958333362099,BR,Brazil,BRA,76.0
26193,49.4824,POINT (-38.915416666664555 -12.734583333620492),-38.915416666664555,-12.734583333620492,BR,Brazil,BRA,76.0
26194,3.40209,POINT (-38.54208333333139 -12.722916666953608),-38.54208333333139,-12.722916666953608,BR,Brazil,BRA,76.0
26195,65.3041,POINT (-38.1279166666647 -12.708750000286557),-38.1279166666647,-12.708750000286557,BR,Brazil,BRA,76.0
26196,0.451795,POINT (-38.639583333331416 -12.688750000286177),-38.639583333331416,-12.688750000286177,BR,Brazil,BRA,76.0
26197,2.4517,POINT (-38.09208333333146 -12.677083333619123),-38.09208333333146,-12.677083333619123,BR,Brazil,BRA,76.0
26198,1.63674,POINT (-76.66208333332986 -12.674583333619012),-76.66208333332986,-12.674583333619012,PE,Peru,PER,604.0
26199,5.41985,POINT (-38.72791666666467 -12.658750000285352),-38.72791666666467,-12.658750000285352,BR,Brazil,BRA,76.0
26200,90.5903,POINT (-38.715416666664794 -12.611250000284201),-38.715416666664794,-12.611250000284201,BR,Brazil,BRA,76.0
26201,98.9198,POINT (-38.03124999999807 -12.595416666950427),-38.03124999999807,-12.595416666950427,BR,Brazil,BRA,76.0
26202,2.53902,POINT (-37.984999999998024 -12.547916669549636),-37.984999999998024,-12.547916669549636,BR,Brazil,BRA,76.0
26203,0.413621,POINT (-76.76499999999646 -12.528750002889069),-76.76499999999646,-12.528750002889069,PE,Peru,PER,604.0
26204,0.603001,POINT (-37.942916666664814 -12.47208333361408),-37.942916666664814,-12.47208333361408,BR,Brazil,BRA,76.0
26205,9.5443,POINT (-37.88374999999803 -12.395416666945493),-37.88374999999803,-12.395416666945493,BR,Brazil,BRA,76.0
26206,3.86899,POINT (-76.90041666666309 -12.273333334426923),-76.90041666666309,-12.273333334426923,PE,Peru,PER,604.0
26207,0.752868,POINT (-37.76962006663223 -12.234895335032661),-37.76962006663223,-12.234895335032661,BR,Brazil,BRA,76.0
26208,11.7051,POINT (-37.764583333331416 -12.225416666941271),-37.764583333331416,-12.225416666941271,BR,Brazil,BRA,76.0
26209,14.5937,POINT (-37.67624999999816 -12.07791666693771),-37.67624999999816,-12.07791666693771,BR,Brazil,BRA,76.0
26210,97.8105,POINT (-77.14208333332977 -12.03875000027017),-77.14208333332977,-12.03875000027017,PE,Peru,PER,604.0
26211,5.86351,POINT (-37.617499999998074 -11.967083336386622),-37.617499999998074,-11.967083336386622,BR,Brazil,BRA,76.0
26212,19.9075,POINT (-77.13791666666316 -11.937916666934314),-77.13791666666316,-11.937916666934314,PE,Peru,PER,604.0
26213,16.301,POINT (-37.53458333333151 -11.787916666930641),-37.53458333333151,-11.787916666930641,BR,Brazil,BRA,76.0
26214,0.980367,POINT (-37.51541666666475 -11.7454166669296),-37.51541666666475,-11.7454166669296,BR,Brazil,BRA,76.0
26215,2.5055,POINT (-77.25208333332978 -11.612916666926424),-77.25208333332978,-11.612916666926424,PE,Peru,PER,604.0
26216,0.736655,POINT (-37.460416666664685 -11.526250000257619),-37.460416666664685,-11.526250000257619,BR,Brazil,BRA,76.0
26217,24.1705,POINT (-37.4733333348218 -11.520833333510666),-37.4733333348218,-11.520833333510666,BR,Brazil,BRA,76.0
26218,8.62205,POINT (-37.41541666666478 -11.419583333588207),-37.41541666666478,-11.419583333588207,BR,Brazil,BRA,76.0
26219,93.916,POINT (-37.38958333333147 -11.373750000253949),-37.38958333333147,-11.373750000253949,BR,Brazil,BRA,76.0
26220,0.139398,POINT (-37.290416666664726 -11.34125000025307),-37.290416666664726,-11.34125000025307,BR,Brazil,BRA,76.0
26221,0.37294,POINT (-37.212916666664796 -11.22791666691694),-37.212916666664796,-11.22791666691694,BR,Brazil,BRA,76.0
26222,0.203723,POINT (-37.18541666666488 -11.096250000246982),-37.18541666666488,-11.096250000246982,BR,Brazil,BRA,76.0
26223,12.9219,POINT (-37.18208333333132 -11.092916666913709),-37.18208333333132,-11.092916666913709,BR,Brazil,BRA,76.0
26224,0.282771,POINT (-37.170416666664835 -11.086250000246821),-37.170416666664835,-11.086250000246821,BR,Brazil,BRA,76.0
26225,7.2844,POINT (-77.62958333332983 -11.085416666913375),-77.62958333332983,-11.085416666913375,PE,Peru,PER,604.0
26226,107.541,POINT (-37.04458333333156 -10.9504166669102),-37.04458333333156,-10.9504166669102,BR,Brazil,BRA,76.0
26227,43.0149,POINT (-37.04041666666478 -10.947500000964283),-37.04041666666478,-10.947500000964283,BR,Brazil,BRA,76.0
26228,0.240955,POINT (-77.70624999999643 -10.855416666907956),-77.70624999999643,-10.855416666907956,PE,Peru,PER,604.0
26229,0.267444,POINT (-77.72374999999647 -10.837916666907574),-77.72374999999647,-10.837916666907574,PE,Peru,PER,604.0
26230,21.7527,POINT (-36.854583333331504 -10.745416666905271),-36.854583333331504,-10.745416666905271,BR,Brazil,BRA,76.0
26231,1.29357,POINT (-77.7945833333298 -10.735000000943728),-77.7945833333298,-10.735000000943728,PE,Peru,PER,604.0
26232,0.114998,POINT (-36.7775000015381 -10.68333333333834),-36.7775000015381,-10.68333333333834,BR,Brazil,BRA,76.0
26233,0.877769,POINT (-36.76708333333153 -10.677083333570295),-36.76708333333153,-10.677083333570295,BR,Brazil,BRA,76.0
26234,0.172168,POINT (-77.83958333332976 -10.672083333570129),-77.83958333332976,-10.672083333570129,PE,Peru,PER,604.0
26235,1.15676,POINT (-77.84458333332975 -10.667083333569963),-77.84458333332975,-10.667083333569963,PE,Peru,PER,604.0
26236,55.0251,POINT (-36.407916666664846 -10.462083333565033),-36.407916666664846,-10.462083333565033,BR,Brazil,BRA,76.0
26237,0.109552,POINT (-78.06124999999639 -10.297083333560977),-78.06124999999639,-10.297083333560977,PE,Peru,PER,604.0
